"id","name","temperature","humidity","light_intensity","soil_moisture","STATUS","time"
"10057","Caisim 2","21.9","98.1","0","High",NULL,"2021-12-01 00:30:47"
"10058","Caisim 3","21.9","98.1","0","High",NULL,"2021-12-01 00:30:47"
"10059","Caisim 4","21.9","98.1","0","High",NULL,"2021-12-01 00:30:47"
"10060","Caisim 5","21.9","98.1","0","High",NULL,"2021-12-01 00:30:47"
"10061","Caisim 1","21.9","98.1","0","High",NULL,"2021-12-01 00:31:48"
"10062","Caisim 2","21.9","98.1","0","High",NULL,"2021-12-01 00:31:49"
"10063","Caisim 3","21.9","98.1","0","High",NULL,"2021-12-01 00:31:49"
"10064","Caisim 4","21.9","98.1","0","High",NULL,"2021-12-01 00:31:49"
"10065","Caisim 5","21.9","98.1","0","High",NULL,"2021-12-01 00:31:49"
"10066","Caisim 1","21.8","97.5","0","High",NULL,"2021-12-01 00:32:50"
"10067","Caisim 2","21.8","97.5","0","High",NULL,"2021-12-01 00:32:50"
"10068","Caisim 3","21.8","97.5","0","High",NULL,"2021-12-01 00:32:50"
"10069","Caisim 4","21.8","97.5","0","High",NULL,"2021-12-01 00:32:50"
"10070","Caisim 5","21.8","97.5","0","High",NULL,"2021-12-01 00:32:50"
"10071","Caisim 1","21.9","98","0","High",NULL,"2021-12-01 00:33:51"
"10072","Caisim 2","21.9","98","0","High",NULL,"2021-12-01 00:33:51"
"10073","Caisim 3","21.9","98","0","High",NULL,"2021-12-01 00:33:52"
"10074","Caisim 4","21.9","98","0","High",NULL,"2021-12-01 00:33:52"
"10075","Caisim 5","21.9","98","0","High",NULL,"2021-12-01 00:33:52"
"10076","Caisim 1","21.9","98.1","0","High",NULL,"2021-12-01 00:34:55"
"10077","Caisim 2","21.9","98.1","0","High",NULL,"2021-12-01 00:34:55"
"10078","Caisim 3","21.9","98.1","0","High",NULL,"2021-12-01 00:34:56"
"10079","Caisim 4","21.9","98.1","0","High",NULL,"2021-12-01 00:34:56"
"10080","Caisim 5","21.9","98.1","0","High",NULL,"2021-12-01 00:34:56"
"10081","Caisim 1","21.8","98","0","High",NULL,"2021-12-01 00:35:57"
"10082","Caisim 2","21.8","98","0","High",NULL,"2021-12-01 00:35:57"
"10083","Caisim 3","21.8","98","0","High",NULL,"2021-12-01 00:35:57"
"10084","Caisim 4","21.8","98","0","High",NULL,"2021-12-01 00:35:57"
"10085","Caisim 5","21.8","98","0","High",NULL,"2021-12-01 00:35:57"
"10086","Caisim 1","21.9","98.1","0","High",NULL,"2021-12-01 00:37:03"
"10087","Caisim 2","21.9","98.1","0","High",NULL,"2021-12-01 00:37:03"
"10088","Caisim 3","21.9","98.1","0","High",NULL,"2021-12-01 00:37:03"
"10089","Caisim 4","21.9","98.1","0","High",NULL,"2021-12-01 00:37:03"
"10090","Caisim 5","21.9","98.1","0","High",NULL,"2021-12-01 00:37:03"
"10091","Caisim 1","21.8","98","0","High",NULL,"2021-12-01 00:38:05"
"10092","Caisim 2","21.8","98","0","High",NULL,"2021-12-01 00:38:05"
"10093","Caisim 3","21.8","98","0","High",NULL,"2021-12-01 00:38:05"
"10094","Caisim 4","21.8","98","0","High",NULL,"2021-12-01 00:38:05"
"10095","Caisim 5","21.8","98","0","High",NULL,"2021-12-01 00:38:05"
"10096","Caisim 1","21.8","98.2","0","High",NULL,"2021-12-01 00:39:06"
"10097","Caisim 2","21.8","98.2","0","High",NULL,"2021-12-01 00:39:06"
"10098","Caisim 3","21.8","98.2","0","High",NULL,"2021-12-01 00:39:06"
"10099","Caisim 4","21.8","98.2","0","High",NULL,"2021-12-01 00:39:06"
"10100","Caisim 5","21.8","98.2","0","High",NULL,"2021-12-01 00:39:06"
"10101","Caisim 1","21.8","98.4","0","High",NULL,"2021-12-01 00:40:10"
"10102","Caisim 2","21.8","98.4","0","High",NULL,"2021-12-01 00:40:10"
"10103","Caisim 3","21.8","98.4","0","High",NULL,"2021-12-01 00:40:10"
"10104","Caisim 4","21.8","98.4","0","High",NULL,"2021-12-01 00:40:10"
"10105","Caisim 5","21.8","98.4","0","High",NULL,"2021-12-01 00:40:10"
"10106","Caisim 1","21.8","98.3","0","High",NULL,"2021-12-01 00:41:11"
"10107","Caisim 2","21.8","98.3","0","High",NULL,"2021-12-01 00:41:11"
"10108","Caisim 3","21.8","98.3","0","High",NULL,"2021-12-01 00:41:11"
"10109","Caisim 4","21.8","98.3","0","High",NULL,"2021-12-01 00:41:11"
"10110","Caisim 5","21.8","98.3","0","High",NULL,"2021-12-01 00:41:12"
"10111","Caisim 1","21.8","98.1","0","High",NULL,"2021-12-01 00:42:13"
"10112","Caisim 2","21.8","98.1","0","High",NULL,"2021-12-01 00:42:13"
"10113","Caisim 3","21.8","98.1","0","High",NULL,"2021-12-01 00:42:13"
"10114","Caisim 4","21.8","98.1","0","High",NULL,"2021-12-01 00:42:13"
"10115","Caisim 5","21.8","98.1","0","High",NULL,"2021-12-01 00:42:13"
"10116","Caisim 1","21.8","98","0","High",NULL,"2021-12-01 00:43:14"
"10117","Caisim 2","21.8","98","0","High",NULL,"2021-12-01 00:43:14"
"10118","Caisim 3","21.8","98","0","High",NULL,"2021-12-01 00:43:14"
"10119","Caisim 4","21.8","98","0","High",NULL,"2021-12-01 00:43:14"
"10120","Caisim 5","21.8","98","0","High",NULL,"2021-12-01 00:43:14"
"10121","Caisim 1","21.8","98.3","0","High",NULL,"2021-12-01 00:44:15"
"10122","Caisim 2","21.8","98.3","0","High",NULL,"2021-12-01 00:44:16"
"10123","Caisim 3","21.8","98.3","0","High",NULL,"2021-12-01 00:44:16"
"10124","Caisim 4","21.8","98.3","0","High",NULL,"2021-12-01 00:44:16"
"10125","Caisim 5","21.8","98.3","0","High",NULL,"2021-12-01 00:44:16"
"10126","Caisim 1","21.7","98.3","0","High",NULL,"2021-12-01 00:45:22"
"10127","Caisim 2","21.7","98.3","0","High",NULL,"2021-12-01 00:45:22"
"10128","Caisim 3","21.7","98.3","0","High",NULL,"2021-12-01 00:45:22"
"10129","Caisim 4","21.7","98.3","0","High",NULL,"2021-12-01 00:45:22"
"10130","Caisim 5","21.7","98.3","0","High",NULL,"2021-12-01 00:45:22"
"10131","Caisim 1","21.7","98.3","0","High",NULL,"2021-12-01 00:46:23"
"10132","Caisim 2","21.7","98.3","0","High",NULL,"2021-12-01 00:46:23"
"10133","Caisim 3","21.7","98.3","0","High",NULL,"2021-12-01 00:46:23"
"10134","Caisim 4","21.7","98.3","0","High",NULL,"2021-12-01 00:46:23"
"10135","Caisim 5","21.7","98.3","0","High",NULL,"2021-12-01 00:46:24"
"10136","Caisim 1","21.7","98.4","0","High",NULL,"2021-12-01 00:47:25"
"10137","Caisim 2","21.7","98.4","0","High",NULL,"2021-12-01 00:47:25"
"10138","Caisim 3","21.7","98.4","0","High",NULL,"2021-12-01 00:47:25"
"10139","Caisim 4","21.7","98.4","0","High",NULL,"2021-12-01 00:47:25"
"10140","Caisim 5","21.7","98.4","0","High",NULL,"2021-12-01 00:47:25"
"10141","Caisim 1","21.7","98.5","0","High",NULL,"2021-12-01 00:48:26"
"10142","Caisim 2","21.7","98.5","0","High",NULL,"2021-12-01 00:48:26"
"10143","Caisim 3","21.7","98.5","0","High",NULL,"2021-12-01 00:48:26"
"10144","Caisim 4","21.7","98.5","0","High",NULL,"2021-12-01 00:48:26"
"10145","Caisim 5","21.7","98.5","0","High",NULL,"2021-12-01 00:48:26"
"10146","Caisim 1","21.7","98.6","0","High",NULL,"2021-12-01 00:49:27"
"10147","Caisim 2","21.7","98.6","0","High",NULL,"2021-12-01 00:49:27"
"10148","Caisim 3","21.7","98.6","0","High",NULL,"2021-12-01 00:49:28"
"10149","Caisim 4","21.7","98.6","0","High",NULL,"2021-12-01 00:49:28"
"10150","Caisim 5","21.7","98.6","0","High",NULL,"2021-12-01 00:49:28"
"10151","Caisim 1","21.7","98.8","0","High",NULL,"2021-12-01 00:50:31"
"10152","Caisim 2","21.7","98.8","0","High",NULL,"2021-12-01 00:50:31"
"10153","Caisim 3","21.7","98.8","0","High",NULL,"2021-12-01 00:50:31"
"10154","Caisim 4","21.7","98.8","0","High",NULL,"2021-12-01 00:50:32"
"10155","Caisim 5","21.7","98.8","0","High",NULL,"2021-12-01 00:50:32"
"10156","Caisim 1","21.7","98.8","0","High",NULL,"2021-12-01 00:51:38"
"10157","Caisim 2","21.7","98.8","0","High",NULL,"2021-12-01 00:51:38"
"10158","Caisim 3","21.7","98.8","0","High",NULL,"2021-12-01 00:51:38"
"10159","Caisim 4","21.7","98.8","0","High",NULL,"2021-12-01 00:51:38"
"10160","Caisim 5","21.7","98.8","0","High",NULL,"2021-12-01 00:51:38"
"10161","Caisim 1","21.7","98.6","0","High",NULL,"2021-12-01 00:52:42"
"10162","Caisim 2","21.7","98.6","0","High",NULL,"2021-12-01 00:52:42"
"10163","Caisim 3","21.7","98.6","0","High",NULL,"2021-12-01 00:52:42"
"10164","Caisim 4","21.7","98.6","0","High",NULL,"2021-12-01 00:52:42"
"10165","Caisim 5","21.7","98.6","0","High",NULL,"2021-12-01 00:52:42"
"10166","Caisim 1","21.7","98.6","0","High",NULL,"2021-12-01 00:53:43"
"10167","Caisim 2","21.7","98.6","0","High",NULL,"2021-12-01 00:53:43"
"10168","Caisim 3","21.7","98.6","0","High",NULL,"2021-12-01 00:53:43"
"10169","Caisim 4","21.7","98.6","0","High",NULL,"2021-12-01 00:53:43"
"10170","Caisim 5","21.7","98.6","0","High",NULL,"2021-12-01 00:53:43"
"10171","Caisim 1","21.6","98.6","0","High",NULL,"2021-12-01 00:54:44"
"10172","Caisim 2","21.6","98.6","0","High",NULL,"2021-12-01 00:54:45"
"10173","Caisim 3","21.6","98.6","0","High",NULL,"2021-12-01 00:54:45"
"10174","Caisim 4","21.6","98.6","0","High",NULL,"2021-12-01 00:54:45"
"10175","Caisim 5","21.6","98.6","0","High",NULL,"2021-12-01 00:54:45"
"10176","Caisim 1","21.6","98.6","0","High",NULL,"2021-12-01 00:55:46"
"10177","Caisim 2","21.6","98.6","0","High",NULL,"2021-12-01 00:55:46"
"10178","Caisim 3","21.6","98.6","0","High",NULL,"2021-12-01 00:55:46"
"10179","Caisim 4","21.6","98.6","0","High",NULL,"2021-12-01 00:55:46"
"10180","Caisim 5","21.6","98.6","0","High",NULL,"2021-12-01 00:55:46"
"10181","Caisim 1","21.6","98.7","0","High",NULL,"2021-12-01 00:56:47"
"10182","Caisim 2","21.6","98.7","0","High",NULL,"2021-12-01 00:56:47"
"10183","Caisim 3","21.6","98.7","0","High",NULL,"2021-12-01 00:56:47"
"10184","Caisim 4","21.6","98.7","0","High",NULL,"2021-12-01 00:56:47"
"10185","Caisim 5","21.6","98.7","0","High",NULL,"2021-12-01 00:56:48"
"10186","Caisim 1","21.6","98.6","0","High",NULL,"2021-12-01 00:57:49"
"10187","Caisim 2","21.6","98.6","0","High",NULL,"2021-12-01 00:57:49"
"10188","Caisim 3","21.6","98.6","0","High",NULL,"2021-12-01 00:57:49"
"10189","Caisim 4","21.6","98.6","0","High",NULL,"2021-12-01 00:57:49"
"10190","Caisim 5","21.6","98.6","0","High",NULL,"2021-12-01 00:57:49"
"10191","Caisim 1","21.6","98.7","0","High",NULL,"2021-12-01 00:58:50"
"10192","Caisim 2","21.6","98.7","0","High",NULL,"2021-12-01 00:58:50"
"10193","Caisim 3","21.6","98.7","0","High",NULL,"2021-12-01 00:58:50"
"10194","Caisim 4","21.6","98.7","0","High",NULL,"2021-12-01 00:58:50"
"10195","Caisim 5","21.6","98.7","0","High",NULL,"2021-12-01 00:58:50"
"10196","Caisim 1","21.6","98.8","0","High",NULL,"2021-12-01 00:59:51"
"10197","Caisim 2","21.6","98.8","0","High",NULL,"2021-12-01 00:59:52"
"10198","Caisim 3","21.6","98.8","0","High",NULL,"2021-12-01 00:59:52"
"10199","Caisim 4","21.6","98.8","0","High",NULL,"2021-12-01 00:59:52"
"10200","Caisim 5","21.6","98.8","0","High",NULL,"2021-12-01 00:59:52"
"10201","Caisim 1","21.6","98.8","0","High",NULL,"2021-12-01 01:00:58"
"10202","Caisim 2","21.6","98.8","0","High",NULL,"2021-12-01 01:00:58"
"10203","Caisim 3","21.6","98.8","0","High",NULL,"2021-12-01 01:00:58"
"10204","Caisim 4","21.6","98.8","0","High",NULL,"2021-12-01 01:00:58"
"10205","Caisim 5","21.6","98.8","0","High",NULL,"2021-12-01 01:00:58"
"10206","Caisim 1","21.6","98.8","0","High",NULL,"2021-12-01 01:02:04"
"10207","Caisim 2","21.6","98.8","0","High",NULL,"2021-12-01 01:02:04"
"10208","Caisim 3","21.6","98.8","0","High",NULL,"2021-12-01 01:02:04"
"10209","Caisim 4","21.6","98.8","0","High",NULL,"2021-12-01 01:02:05"
"10210","Caisim 5","21.6","98.8","0","High",NULL,"2021-12-01 01:02:05"
"10211","Caisim 1","21.6","98.9","0","High",NULL,"2021-12-01 01:03:11"
"10212","Caisim 2","21.6","98.9","0","High",NULL,"2021-12-01 01:03:11"
"10213","Caisim 3","21.6","98.9","0","High",NULL,"2021-12-01 01:03:11"
"10214","Caisim 4","21.6","98.9","0","High",NULL,"2021-12-01 01:03:11"
"10215","Caisim 5","21.6","98.9","0","High",NULL,"2021-12-01 01:03:11"
"10216","Caisim 1","21.6","99","0","High",NULL,"2021-12-01 01:04:12"
"10217","Caisim 2","21.6","99","0","High",NULL,"2021-12-01 01:04:12"
"10218","Caisim 3","21.6","99","0","High",NULL,"2021-12-01 01:04:12"
"10219","Caisim 4","21.6","99","0","High",NULL,"2021-12-01 01:04:12"
"10220","Caisim 5","21.6","99","0","High",NULL,"2021-12-01 01:04:12"
"10221","Caisim 1","21.6","98.7","0","High",NULL,"2021-12-01 01:05:13"
"10222","Caisim 2","21.6","98.7","0","High",NULL,"2021-12-01 01:05:14"
"10223","Caisim 3","21.6","98.7","0","High",NULL,"2021-12-01 01:05:14"
"10224","Caisim 4","21.6","98.7","0","High",NULL,"2021-12-01 01:05:14"
"10225","Caisim 5","21.6","98.7","0","High",NULL,"2021-12-01 01:05:14"
"10226","Caisim 1","21.6","98.7","0","High",NULL,"2021-12-01 01:06:15"
"10227","Caisim 2","21.6","98.7","0","High",NULL,"2021-12-01 01:06:15"
"10228","Caisim 3","21.6","98.7","0","High",NULL,"2021-12-01 01:06:15"
"10229","Caisim 4","21.6","98.7","0","High",NULL,"2021-12-01 01:06:15"
"10230","Caisim 5","21.6","98.7","0","High",NULL,"2021-12-01 01:06:15"
"10231","Caisim 1","21.6","98.7","0","High",NULL,"2021-12-01 01:07:16"
"10232","Caisim 2","21.6","98.7","0","High",NULL,"2021-12-01 01:07:16"
"10233","Caisim 3","21.6","98.7","0","High",NULL,"2021-12-01 01:07:16"
"10234","Caisim 4","21.6","98.7","0","High",NULL,"2021-12-01 01:07:16"
"10235","Caisim 5","21.6","98.7","0","High",NULL,"2021-12-01 01:07:17"
"10236","Caisim 1","21.6","98.8","0","High",NULL,"2021-12-01 01:08:18"
"10237","Caisim 2","21.6","98.8","0","High",NULL,"2021-12-01 01:08:18"
"10238","Caisim 3","21.6","98.8","0","High",NULL,"2021-12-01 01:08:18"
"10239","Caisim 4","21.6","98.8","0","High",NULL,"2021-12-01 01:08:18"
"10240","Caisim 5","21.6","98.8","0","High",NULL,"2021-12-01 01:08:18"
"10241","Caisim 1","21.6","98.9","0","High",NULL,"2021-12-01 01:09:24"
"10242","Caisim 2","21.6","98.9","0","High",NULL,"2021-12-01 01:09:24"
"10243","Caisim 3","21.6","98.9","0","High",NULL,"2021-12-01 01:09:24"
"10244","Caisim 4","21.6","98.9","0","High",NULL,"2021-12-01 01:09:24"
"10245","Caisim 5","21.6","98.9","0","High",NULL,"2021-12-01 01:09:24"
"10246","Caisim 1","21.5","98.8","0","High",NULL,"2021-12-01 01:10:26"
"10247","Caisim 2","21.5","98.8","0","High",NULL,"2021-12-01 01:10:26"
"10248","Caisim 3","21.5","98.8","0","High",NULL,"2021-12-01 01:10:26"
"10249","Caisim 4","21.5","98.8","0","High",NULL,"2021-12-01 01:10:26"
"10250","Caisim 5","21.5","98.8","0","High",NULL,"2021-12-01 01:10:26"
"10251","Caisim 1","21.5","99.2","0","High",NULL,"2021-12-01 01:11:27"
"10252","Caisim 2","21.5","99.2","0","High",NULL,"2021-12-01 01:11:27"
"10253","Caisim 3","21.5","99.2","0","High",NULL,"2021-12-01 01:11:27"
"10254","Caisim 4","21.5","99.2","0","High",NULL,"2021-12-01 01:11:27"
"10255","Caisim 5","21.5","99.2","0","High",NULL,"2021-12-01 01:11:27"
"10256","Caisim 1","21.5","98.7","0","High",NULL,"2021-12-01 01:12:28"
"10257","Caisim 2","21.5","98.7","0","High",NULL,"2021-12-01 01:12:28"
"10258","Caisim 3","21.5","98.7","0","High",NULL,"2021-12-01 01:12:29"
"10259","Caisim 4","21.5","98.7","0","High",NULL,"2021-12-01 01:12:29"
"10260","Caisim 5","21.5","98.7","0","High",NULL,"2021-12-01 01:12:29"
"10261","Caisim 1","21.5","98.7","0","High",NULL,"2021-12-01 01:13:30"
"10262","Caisim 2","21.5","98.7","0","High",NULL,"2021-12-01 01:13:30"
"10263","Caisim 3","21.5","98.7","0","High",NULL,"2021-12-01 01:13:30"
"10264","Caisim 4","21.5","98.7","0","High",NULL,"2021-12-01 01:13:30"
"10265","Caisim 5","21.5","98.7","0","High",NULL,"2021-12-01 01:13:30"
"10266","Caisim 1","21.5","98.9","0","High",NULL,"2021-12-01 01:14:31"
"10267","Caisim 2","21.5","98.9","0","High",NULL,"2021-12-01 01:14:31"
"10268","Caisim 3","21.5","98.9","0","High",NULL,"2021-12-01 01:14:31"
"10269","Caisim 4","21.5","98.9","0","High",NULL,"2021-12-01 01:14:31"
"10270","Caisim 5","21.5","98.9","0","High",NULL,"2021-12-01 01:14:31"
"10271","Caisim 1","21.5","98.8","0","High",NULL,"2021-12-01 01:15:33"
"10272","Caisim 2","21.5","98.8","0","High",NULL,"2021-12-01 01:15:33"
"10273","Caisim 3","21.5","98.8","0","High",NULL,"2021-12-01 01:15:33"
"10274","Caisim 4","21.5","98.8","0","High",NULL,"2021-12-01 01:15:33"
"10275","Caisim 5","21.5","98.8","0","High",NULL,"2021-12-01 01:15:33"
"10276","Caisim 1","21.5","98.8","0","High",NULL,"2021-12-01 01:16:34"
"10277","Caisim 2","21.5","98.8","0","High",NULL,"2021-12-01 01:16:34"
"10278","Caisim 3","21.5","98.8","0","High",NULL,"2021-12-01 01:16:34"
"10279","Caisim 4","21.5","98.8","0","High",NULL,"2021-12-01 01:16:34"
"10280","Caisim 5","21.5","98.8","0","High",NULL,"2021-12-01 01:16:34"
"10281","Caisim 1","21.6","98.6","0","High",NULL,"2021-12-01 01:17:38"
"10282","Caisim 2","21.6","98.6","0","High",NULL,"2021-12-01 01:17:38"
"10283","Caisim 3","21.6","98.6","0","High",NULL,"2021-12-01 01:17:38"
"10284","Caisim 4","21.6","98.6","0","High",NULL,"2021-12-01 01:17:38"
"10285","Caisim 5","21.6","98.6","0","High",NULL,"2021-12-01 01:17:38"
"10286","Caisim 1","21.5","98.6","0","High",NULL,"2021-12-01 01:18:39"
"10287","Caisim 2","21.5","98.6","0","High",NULL,"2021-12-01 01:18:39"
"10288","Caisim 3","21.5","98.6","0","High",NULL,"2021-12-01 01:18:39"
"10289","Caisim 4","21.5","98.6","0","High",NULL,"2021-12-01 01:18:40"
"10290","Caisim 5","21.5","98.6","0","High",NULL,"2021-12-01 01:18:40"
"10291","Caisim 1","21.6","98.5","0","High",NULL,"2021-12-01 01:19:41"
"10292","Caisim 2","21.6","98.5","0","High",NULL,"2021-12-01 01:19:41"
"10293","Caisim 3","21.6","98.5","0","High",NULL,"2021-12-01 01:19:41"
"10294","Caisim 4","21.6","98.5","0","High",NULL,"2021-12-01 01:19:41"
"10295","Caisim 5","21.6","98.5","0","High",NULL,"2021-12-01 01:19:41"
"10296","Caisim 1","21.5","98.4","0","High",NULL,"2021-12-01 01:20:42"
"10297","Caisim 2","21.5","98.4","0","High",NULL,"2021-12-01 01:20:42"
"10298","Caisim 3","21.5","98.4","0","High",NULL,"2021-12-01 01:20:42"
"10299","Caisim 4","21.5","98.4","0","High",NULL,"2021-12-01 01:20:42"
"10300","Caisim 5","21.5","98.4","0","High",NULL,"2021-12-01 01:20:42"
"10301","Caisim 1","21.5","98.3","0","High",NULL,"2021-12-01 01:21:43"
"10302","Caisim 2","21.5","98.3","0","High",NULL,"2021-12-01 01:21:44"
"10303","Caisim 3","21.5","98.3","0","High",NULL,"2021-12-01 01:21:44"
"10304","Caisim 4","21.5","98.3","0","High",NULL,"2021-12-01 01:21:44"
"10305","Caisim 5","21.5","98.3","0","High",NULL,"2021-12-01 01:21:44"
"10306","Caisim 1","21.5","98.3","0","High",NULL,"2021-12-01 01:22:45"
"10307","Caisim 2","21.5","98.3","0","High",NULL,"2021-12-01 01:22:45"
"10308","Caisim 3","21.5","98.3","0","High",NULL,"2021-12-01 01:22:45"
"10309","Caisim 4","21.5","98.3","0","High",NULL,"2021-12-01 01:22:45"
"10310","Caisim 5","21.5","98.3","0","High",NULL,"2021-12-01 01:22:45"
"10311","Caisim 1","21.5","98.4","0","High",NULL,"2021-12-01 01:23:46"
"10312","Caisim 2","21.5","98.4","0","High",NULL,"2021-12-01 01:23:46"
"10313","Caisim 3","21.5","98.4","0","High",NULL,"2021-12-01 01:23:46"
"10314","Caisim 4","21.5","98.4","0","High",NULL,"2021-12-01 01:23:46"
"10315","Caisim 5","21.5","98.4","0","High",NULL,"2021-12-01 01:23:47"
"10316","Caisim 1","21.4","98.6","0","High",NULL,"2021-12-01 01:24:53"
"10317","Caisim 2","21.4","98.6","0","High",NULL,"2021-12-01 01:24:53"
"10318","Caisim 3","21.4","98.6","0","High",NULL,"2021-12-01 01:24:53"
"10319","Caisim 4","21.4","98.6","0","High",NULL,"2021-12-01 01:24:53"
"10320","Caisim 5","21.4","98.6","0","High",NULL,"2021-12-01 01:24:53"
"10321","Caisim 1","21.5","98.7","0","High",NULL,"2021-12-01 01:25:54"
"10322","Caisim 2","21.5","98.7","0","High",NULL,"2021-12-01 01:25:54"
"10323","Caisim 3","21.5","98.7","0","High",NULL,"2021-12-01 01:25:54"
"10324","Caisim 4","21.5","98.7","0","High",NULL,"2021-12-01 01:25:54"
"10325","Caisim 5","21.5","98.7","0","High",NULL,"2021-12-01 01:25:54"
"10326","Caisim 1","21.5","98.7","0","High",NULL,"2021-12-01 01:26:55"
"10327","Caisim 2","21.5","98.7","0","High",NULL,"2021-12-01 01:26:55"
"10328","Caisim 3","21.5","98.7","0","High",NULL,"2021-12-01 01:26:56"
"10329","Caisim 4","21.5","98.7","0","High",NULL,"2021-12-01 01:26:56"
"10330","Caisim 5","21.5","98.7","0","High",NULL,"2021-12-01 01:26:56"
"10331","Caisim 1","21.4","98.8","0","High",NULL,"2021-12-01 01:28:02"
"10332","Caisim 2","21.4","98.8","0","High",NULL,"2021-12-01 01:28:02"
"10333","Caisim 3","21.4","98.8","0","High",NULL,"2021-12-01 01:28:02"
"10334","Caisim 4","21.4","98.8","0","High",NULL,"2021-12-01 01:28:02"
"10335","Caisim 5","21.4","98.8","0","High",NULL,"2021-12-01 01:28:02"
"10336","Caisim 1","21.5","98.8","0","High",NULL,"2021-12-01 01:29:03"
"10337","Caisim 2","21.5","98.8","0","High",NULL,"2021-12-01 01:29:03"
"10338","Caisim 3","21.5","98.8","0","High",NULL,"2021-12-01 01:29:03"
"10339","Caisim 4","21.5","98.8","0","High",NULL,"2021-12-01 01:29:03"
"10340","Caisim 5","21.5","98.8","0","High",NULL,"2021-12-01 01:29:03"
"10341","Caisim 1","21.5","98.7","0","High",NULL,"2021-12-01 01:30:05"
"10342","Caisim 2","21.5","98.7","0","High",NULL,"2021-12-01 01:30:05"
"10343","Caisim 3","21.5","98.7","0","High",NULL,"2021-12-01 01:30:05"
"10344","Caisim 4","21.5","98.7","0","High",NULL,"2021-12-01 01:30:05"
"10345","Caisim 5","21.5","98.7","0","High",NULL,"2021-12-01 01:30:05"
"10346","Caisim 1","21.4","98.8","0","High",NULL,"2021-12-01 01:31:06"
"10347","Caisim 2","21.4","98.8","0","High",NULL,"2021-12-01 01:31:06"
"10348","Caisim 3","21.4","98.8","0","High",NULL,"2021-12-01 01:31:06"
"10349","Caisim 4","21.4","98.8","0","High",NULL,"2021-12-01 01:31:06"
"10350","Caisim 5","21.4","98.8","0","High",NULL,"2021-12-01 01:31:06"
"10351","Caisim 1","21.5","98.9","0","High",NULL,"2021-12-01 01:32:07"
"10352","Caisim 2","21.5","98.9","0","High",NULL,"2021-12-01 01:32:07"
"10353","Caisim 3","21.5","98.9","0","High",NULL,"2021-12-01 01:32:07"
"10354","Caisim 4","21.5","98.9","0","High",NULL,"2021-12-01 01:32:08"
"10355","Caisim 5","21.5","98.9","0","High",NULL,"2021-12-01 01:32:08"
"10356","Caisim 1","21.5","99","0","High",NULL,"2021-12-01 01:33:14"
"10357","Caisim 2","21.5","99","0","High",NULL,"2021-12-01 01:33:14"
"10358","Caisim 3","21.5","99","0","High",NULL,"2021-12-01 01:33:14"
"10359","Caisim 4","21.5","99","0","High",NULL,"2021-12-01 01:33:14"
"10360","Caisim 5","21.5","99","0","High",NULL,"2021-12-01 01:33:14"
"10361","Caisim 1","21.5","98.7","0","High",NULL,"2021-12-01 01:34:15"
"10362","Caisim 2","21.5","98.7","0","High",NULL,"2021-12-01 01:34:15"
"10363","Caisim 3","21.5","98.7","0","High",NULL,"2021-12-01 01:34:15"
"10364","Caisim 4","21.5","98.7","0","High",NULL,"2021-12-01 01:34:15"
"10365","Caisim 5","21.5","98.7","0","High",NULL,"2021-12-01 01:34:15"
"10366","Caisim 1","21.4","98.9","0","High",NULL,"2021-12-01 01:35:16"
"10367","Caisim 2","21.4","98.9","0","High",NULL,"2021-12-01 01:35:17"
"10368","Caisim 3","21.4","98.9","0","High",NULL,"2021-12-01 01:35:17"
"10369","Caisim 4","21.4","98.9","0","High",NULL,"2021-12-01 01:35:17"
"10370","Caisim 5","21.4","98.9","0","High",NULL,"2021-12-01 01:35:17"
"10371","Caisim 1","21.5","99","0","High",NULL,"2021-12-01 01:36:18"
"10372","Caisim 2","21.5","99","0","High",NULL,"2021-12-01 01:36:18"
"10373","Caisim 3","21.5","99","0","High",NULL,"2021-12-01 01:36:18"
"10374","Caisim 4","21.5","99","0","High",NULL,"2021-12-01 01:36:18"
"10375","Caisim 5","21.5","99","0","High",NULL,"2021-12-01 01:36:18"
"10376","Caisim 1","21.4","98.9","0","High",NULL,"2021-12-01 01:37:19"
"10377","Caisim 2","21.4","98.9","0","High",NULL,"2021-12-01 01:37:19"
"10378","Caisim 3","21.4","98.9","0","High",NULL,"2021-12-01 01:37:19"
"10379","Caisim 4","21.4","98.9","0","High",NULL,"2021-12-01 01:37:20"
"10380","Caisim 5","21.4","98.9","0","High",NULL,"2021-12-01 01:37:20"
"10381","Caisim 1","21.5","99","0","High",NULL,"2021-12-01 01:38:21"
"10382","Caisim 2","21.5","99","0","High",NULL,"2021-12-01 01:38:21"
"10383","Caisim 3","21.5","99","0","High",NULL,"2021-12-01 01:38:21"
"10384","Caisim 4","21.5","99","0","High",NULL,"2021-12-01 01:38:21"
"10385","Caisim 5","21.5","99","0","High",NULL,"2021-12-01 01:38:21"
"10386","Caisim 1","21.5","98.9","0","High",NULL,"2021-12-01 01:39:22"
"10387","Caisim 2","21.5","98.9","0","High",NULL,"2021-12-01 01:39:22"
"10388","Caisim 3","21.5","98.9","0","High",NULL,"2021-12-01 01:39:22"
"10389","Caisim 4","21.5","98.9","0","High",NULL,"2021-12-01 01:39:22"
"10390","Caisim 5","21.5","98.9","0","High",NULL,"2021-12-01 01:39:22"
